price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,building_type_Monolit,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,SL_opera,SL_zvartnoc,SL_central_cemetery,SL_baghramyan_subway,SL_shengavit_subway,L_pharmacy,L_atm,L_parking,L_clinic,L_place_of_worship,L_university,L_kindergarten,L_hospital
84999.99999999999,46.0,2.0,9.0,18.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,4686,11924,9034,3354,9204,0,0,0,1,0,0,0,0
134000.0,41.0,2.0,6.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,555,9909,4670,1785,4940,1,8,6,1,1,1,1,1
248000.0000000001,90.0,2.0,7.0,17.0,2.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2324,10801,6710,1448,7001,1,3,6,0,0,0,1,1
630000.0,180.0,4.0,3.0,9.0,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,479,10219,4017,2461,4759,1,25,9,1,0,1,1,1
347000.0000000001,92.0,3.0,9.0,10.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,431,10788,4132,2607,5323,1,37,8,0,1,1,0,1
405000.0,140.0,4.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,988,10779,3444,3160,4908,1,8,7,0,0,1,0,0
435000.0,145.0,3.0,9.0,12.0,2.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,440,10274,4024,2470,4813,1,27,9,1,0,1,1,1
108000.0,60.0,2.0,11.0,18.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,760,9804,4119,2311,4447,1,17,7,1,0,1,1,1
95500.0,38.0,2.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2273,10512,6678,1164,6795,1,9,2,0,0,0,0,0
108000.0,66.0,3.0,5.0,5.0,2.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4715,6835,4931,5083,950,1,20,7,1,0,0,1,0
200250.0,133.0,4.0,5.0,9.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2339,12772,4719,4032,7125,0,0,0,0,0,0,0,0
151500.0,101.0,3.0,6.0,9.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2342,12775,4723,4034,7129,0,0,0,0,0,0,0,0
151500.0,101.0,3.0,6.0,9.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2342,12775,4717,4036,7126,0,0,0,0,0,0,0,0
174300.0,116.0,3.0,7.0,9.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2354,12786,4691,4061,7120,0,0,0,0,0,0,0,0
174300.0,116.0,3.0,7.0,9.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2348,12780,4730,4036,7137,0,0,0,0,0,0,0,0
140000.0,100.0,4.0,2.0,5.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4511,8297,3499,5530,1069,1,1,1,0,0,0,0,0
151500.0,101.0,3.0,7.0,9.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2328,12761,4729,4016,7123,0,0,0,0,0,0,0,0
166800.0,111.0,3.0,5.0,9.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2343,12775,4708,4041,7122,0,0,0,0,0,0,0,0
200250.0,133.0,4.0,6.0,9.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2330,12763,4712,4026,7115,0,0,0,0,0,0,0,0
135000.0,82.0,4.0,1.0,10.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2202,10243,2395,4061,3739,1,0,0,0,1,0,1,0
130000.0,160.0,4.0,1.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4016,8661,8130,1820,6780,1,12,1,0,0,0,1,1
205000.0,91.0,3.0,6.0,8.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3091,12480,7021,3113,8232,1,2,3,0,0,0,0,1
299000.0,120.0,4.0,7.0,16.0,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
240000.0,85.0,3.0,6.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,483,10802,4064,2670,5294,1,34,10,0,1,1,0,1
320000.0,118.0,4.0,7.0,18.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2874,9027,7042,681,6116,0,0,0,0,1,0,1,0
170000.0,66.0,3.0,8.0,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2295,9822,6648,508,6325,1,11,1,0,0,0,1,0
105000.0,40.0,2.0,4.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2536,10402,6942,1140,6910,1,7,0,1,0,0,0,1
175000.0,70.0,3.0,7.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,943,10386,3487,2986,4570,1,11,7,1,0,0,1,0
110000.0,43.0,2.0,3.0,10.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2377,10821,6763,1476,7050,1,3,6,0,0,0,1,1
140000.0,33.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1322,9219,4245,2309,3968,1,13,4,1,1,0,1,1
300000.0,129.0,4.0,6.0,8.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3122,12424,7095,3060,8244,1,2,3,0,0,0,0,1
170000.0,67.0,3.0,10.0,14.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
81999.99999999999,30.0,1.0,3.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2368,10777,6757,1433,7018,1,4,5,0,0,0,1,1
250000.0,115.0,3.0,4.0,10.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4419,14326,7532,4964,9601,0,1,1,0,0,0,0,1
127999.99999999996,86.0,3.0,8.0,14.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,6268,4204,8290,5193,4459,1,2,1,0,0,0,1,0
190000.0,74.0,3.0,2.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2326,11847,6386,2497,7456,1,8,6,1,1,0,1,0
395000.0,60.0,2.0,3.0,16.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,710,9859,4111,2320,4492,1,14,8,1,0,1,1,1
440000.0,117.0,4.0,2.0,5.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1276,10427,5681,1278,6049,0,0,5,0,0,0,0,0
120000.0,42.0,2.0,8.0,10.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2828,9785,2293,4463,3036,1,0,1,0,0,0,0,0
180000.0,120.0,3.0,8.0,10.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,3125,13558,5170,4703,7874,0,0,4,0,0,0,0,0
172500.0,120.0,3.0,5.0,10.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,3112,13544,5161,4691,7861,0,0,4,0,0,0,0,0
130000.0,97.0,3.0,6.0,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
300000.0,161.0,4.0,10.0,11.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2632,11868,6758,2499,7699,1,0,2,1,0,0,0,0
240000.0000000001,87.0,3.0,6.0,9.0,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,757,9811,4114,2316,4449,1,16,7,1,0,1,1,1
59400.0,54.0,2.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,848,9692,4166,2269,4375,1,22,8,1,1,1,1,1
290000.0,126.0,4.0,8.0,8.0,2.0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
580000.0,159.0,4.0,8.0,9.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2231,10417,2285,4151,3880,1,0,0,0,1,0,1,0
178500.0,105.0,3.0,4.0,5.0,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,433,10247,4048,2440,4805,1,24,9,1,0,1,1,1
549000.0,121.0,4.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,357,10608,4703,2061,5535,1,16,1,1,0,1,1,0
145200.0,96.0,3.0,2.0,9.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2340,12772,4716,4035,7124,0,0,0,0,0,0,0,0
1437.5,66.0,2.0,5.0,10.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,3116,13548,5168,4693,7866,0,0,4,0,0,0,0,0
168187.5,117.0,3.0,4.0,10.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
410000.0,138.0,4.0,3.0,5.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1324,10340,5730,1178,6022,0,0,5,0,0,0,0,0
355000.0,150.0,3.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,879,10692,3539,3042,4886,1,8,7,0,0,0,1,0
260000.00000000003,98.0,3.0,6.0,8.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3099,12482,7031,3114,8239,1,2,3,0,0,0,0,1
350000.0,96.0,3.0,12.0,19.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3803,10165,8188,1886,7666,1,0,3,1,1,0,0,0
80000.0,38.0,1.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1262,9200,4945,1558,4537,0,5,9,1,1,0,0,1
165000.0,72.0,2.0,2.0,14.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3229,13056,6770,3706,8429,0,3,3,0,0,1,0,1
295000.0,52.0,2.0,8.0,14.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,695,9799,4252,2179,4539,1,17,6,1,0,1,1,1
190000.0000000001,87.0,3.0,7.0,12.0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1986,9910,6350,544,6164,1,9,0,1,0,0,1,1
146575.0,90.0,2.0,14.0,17.0,2.0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,2365,12798,4706,4067,7136,0,0,0,0,0,0,0,0
300000.0,96.0,3.0,11.0,12.0,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2340,9945,2481,4067,3420,1,1,1,0,1,0,1,0
480000.0,165.0,5.0,11.0,17.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1750,9427,5954,477,5525,1,5,1,1,0,0,0,0
300000.0,90.0,3.0,2.0,5.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1448,9104,4252,2358,3854,1,9,6,1,1,0,1,0
370000.0,98.0,3.0,8.0,10.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,635,9829,4702,1741,4896,1,6,6,1,1,1,1,1
575000.0,136.0,3.0,5.0,15.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1082,9379,4422,2058,4274,1,17,6,1,1,1,1,1
315000.0,130.0,3.0,3.0,7.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1201,9677,5432,1018,5315,1,6,2,0,0,0,0,0
89000.0,67.0,3.0,3.0,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6669,17042,8214,7842,11455,1,15,2,0,0,0,0,0
220000.0,97.0,3.0,7.0,12.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1299,10101,5683,1017,5817,1,1,4,0,0,1,0,0
560000.0,239.0,4.0,10.0,12.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1744,9855,6091,577,5936,1,5,0,1,0,0,0,0
85999.99999999999,78.0,2.0,1.0,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4358,10820,8764,2614,8435,1,4,3,0,0,0,1,0
175000.0,103.0,3.0,8.0,12.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,4153,8968,8349,1958,7126,1,0,2,0,0,1,0,1
128000.0,60.0,2.0,3.0,5.0,1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1693,9349,3555,3046,3520,1,5,4,0,0,0,0,0
490000.0,152.0,4.0,4.0,5.0,3.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1056,10679,5424,1634,6059,0,1,2,0,0,1,0,0
296000.0,64.0,2.0,5.0,6.0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,325,10722,4532,2262,5517,1,19,2,0,0,1,1,0
355000.0,150.0,3.0,2.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,197,10249,4502,2038,5110,1,28,5,1,1,1,1,1
560000.0,118.0,3.0,7.0,15.0,2.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,506,10169,4024,2442,4718,1,25,10,1,0,1,1,1
250000.0,180.0,6.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2526,9662,6851,520,6374,1,10,1,1,0,1,1,0
175000.00000000003,101.0,4.0,8.0,9.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2032,10100,6422,731,6344,1,11,1,1,0,0,1,1
289000.0,105.0,3.0,14.0,15.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1440,9555,5653,784,5389,1,2,1,1,0,0,0,0
260000.0,130.0,4.0,12.0,16.0,3.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2631,12816,5907,3612,7790,1,1,3,0,1,0,0,1
116250.0,118.0,3.0,3.0,3.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4945,10311,1821,6589,3011,1,8,0,0,0,0,0,1
220000.0,200.0,4.0,10.0,11.0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1914,9306,6087,357,5542,1,6,1,1,0,0,0,1
408000.0,170.0,4.0,15.0,18.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2356,10148,6751,842,6613,1,11,0,1,0,0,1,1
400000.0,130.0,3.0,5.0,6.0,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1578,11215,5801,1973,6677,1,0,1,0,0,0,0,0
400000.0,93.0,3.0,4.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,386,10749,4607,2225,5585,1,19,1,0,0,1,1,0
132500.0,74.0,3.0,9.0,18.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,3966,11262,8352,2537,8389,1,1,3,1,0,0,1,0
205000.0,64.0,3.0,8.0,17.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2343,10971,6707,1613,7106,1,4,6,0,0,1,1,1
130000.0,54.0,2.0,1.0,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2220,9869,2628,3920,3427,1,4,4,0,1,0,1,1
145000.0,45.0,2.0,1.0,5.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,761,10388,3663,2827,4683,1,18,7,0,0,0,1,0
520000.0,156.0,4.0,9.0,17.0,2.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,749,10836,3737,2947,5129,1,13,10,0,1,1,1,0
229000.0,90.0,3.0,3.0,18.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3915,10222,8303,2006,7781,1,4,2,1,1,0,1,0
200000.0,93.0,3.0,3.0,18.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,3915,10222,8303,2006,7781,1,4,2,1,1,0,1,0
410000.0,261.0,5.0,9.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1371,9067,4870,1694,4354,0,5,8,1,0,0,0,1
225000.0,150.0,3.0,5.0,23.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1191,10436,3236,3228,4463,1,11,7,1,0,1,0,0
82500.0,55.0,2.0,4.0,16.0,1.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,823,9611,4626,1806,4649,1,7,7,1,1,1,1,1
149000.0,70.0,3.0,5.0,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2226,10285,6629,936,6614,1,12,3,1,0,0,0,1
239000.0,60.0,3.0,4.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1083,9567,3996,2466,4122,1,19,6,0,1,0,1,0
320000.0,185.0,4.0,2.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2386,11204,6707,1841,7253,1,4,2,1,0,1,1,1
560000.0,200.0,5.0,3.0,7.0,2.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1234,9687,3661,2799,3988,1,14,13,0,0,0,0,0
450000.0,145.0,3.0,2.0,6.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,894,9555,4429,2014,4445,1,11,6,1,0,1,1,1
140000.00000000006,45.0,2.0,7.0,10.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
120000.0,58.0,2.0,6.0,12.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3216,8014,6962,1392,5384,1,0,3,1,0,0,1,0
120000.0,94.0,4.0,6.0,9.0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2990,13162,6145,3924,8140,1,0,1,0,0,0,1,0
500000.0,100.0,3.0,7.0,9.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,244,10262,4256,2259,4956,1,28,8,1,0,0,1,1
209000.0,65.0,2.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,452,10005,4331,2122,4783,1,19,7,1,1,1,1,1
340000.0,78.0,2.0,9.0,10.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,546,10104,4033,2421,4665,1,20,7,1,0,1,1,1
440000.0,98.0,3.0,9.0,10.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,546,10104,4033,2421,4665,1,20,7,1,0,1,1,1
99500.0,68.0,2.0,5.0,16.0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4346,10906,8752,2640,8472,1,4,3,0,0,1,1,0
250000.0,126.0,4.0,3.0,15.0,2.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,5929,4551,8039,4850,4331,1,2,1,0,0,0,1,0
190000.0,54.0,3.0,11.0,13.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
196000.0,56.0,3.0,11.0,13.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
190000.0,65.0,2.0,4.0,12.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4321,10798,8727,2575,8397,1,4,2,0,0,0,1,0
200000.00000000003,67.0,2.0,5.0,17.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2354,10169,6750,861,6626,1,11,0,1,0,0,1,1
320000.0,120.0,3.0,21.0,22.0,2.0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,2306,8127,5234,2062,3799,0,1,9,0,0,0,0,0
305000.0,58.0,2.0,6.0,14.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,976,10157,3547,2891,4388,1,13,12,1,0,0,1,0
155000.0,130.0,4.0,4.0,5.0,2.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1797,11900,5564,2750,6996,1,1,5,1,0,0,1,0
135000.0,65.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2164,9687,6486,326,6115,1,18,1,0,0,0,1,0
165000.0,70.0,2.0,7.0,14.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2059,10108,6450,740,6371,1,10,1,1,0,0,1,1
75000.0,51.0,2.0,1.0,4.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7175,17493,8867,8224,12041,1,0,1,0,1,0,0,0
520000.0,170.0,4.0,3.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
280000.0,115.0,4.0,2.0,9.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1265,10123,5653,1053,5810,0,1,6,0,0,1,0,0
370000.0,165.0,3.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
210000.0,160.0,5.0,2.0,14.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5396,7687,9269,3253,7226,0,2,0,0,1,0,0,0
255000.0,148.0,4.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2102,11231,6390,1868,7064,1,3,0,0,0,0,1,1
358000.0,97.0,4.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,393,10634,4729,2058,5572,1,14,1,1,0,1,1,0
144000.0,96.0,3.0,5.0,9.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
148062.5,103.0,3.0,5.0,10.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2326,12758,4713,4020,7113,0,0,0,0,0,0,0,0
156000.0,86.0,3.0,6.0,20.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
290000.0,61.0,1.0,5.0,9.0,1.0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
125000.0,54.0,2.0,12.0,14.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2270,10697,6665,1342,6905,1,6,5,0,0,0,1,1
310000.0,100.0,3.0,4.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1095,10428,3330,3140,4514,1,11,9,1,0,1,0,0
178000.0,59.0,2.0,8.0,16.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2602,12775,5910,3567,7766,1,2,3,0,1,0,0,1
315000.0,108.0,3.0,4.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1520,11440,5588,2274,6698,1,3,11,0,0,0,1,0
350000.0,123.0,4.0,6.0,8.0,2.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,2980,12328,6963,2961,8106,1,3,4,1,0,0,0,1
165000.0,43.0,2.0,2.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1130,9841,5431,1068,5440,1,7,2,0,0,0,0,0
185000.00000000003,62.0,2.0,4.0,5.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2274,12707,4707,3968,7074,0,0,0,0,0,0,0,0
365000.0,127.0,4.0,2.0,10.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,645,9835,4743,1702,4931,1,6,6,1,1,1,1,1
390000.0,108.0,3.0,7.0,11.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2028,10531,6432,1162,6637,1,5,5,0,0,0,0,0
265000.0,110.0,3.0,7.0,11.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,571,9960,4176,2263,4633,1,17,7,1,0,1,1,1
75000.0,65.0,3.0,1.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3408,8401,7391,1303,6011,1,9,4,0,0,1,0,0
310000.0,90.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1097,10371,3343,3115,4466,1,9,7,1,0,1,0,0
112000.0,70.0,2.0,12.0,15.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,708,9861,4111,2320,4495,1,14,8,1,0,1,1,1
220000.0,83.0,3.0,6.0,12.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,815,9773,4082,2350,4389,1,22,8,1,0,1,1,1
493000.0,170.0,4.0,10.0,15.0,2.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1953,9241,6100,369,5506,1,6,2,1,0,0,0,1
215000.0,75.0,3.0,3.0,8.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
146000.00000000003,78.0,3.0,8.0,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4663,11400,9057,3094,8945,1,0,1,0,0,0,1,0
300000.0,75.0,3.0,8.0,14.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2844,11229,7189,1953,7587,1,0,1,1,0,1,1,0
127500.0,58.0,2.0,4.0,12.0,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3653,7718,7342,1779,5539,1,6,3,0,0,0,1,0
174000.0,60.0,2.0,10.0,15.0,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1951,9245,6100,367,5508,1,6,2,1,0,0,0,1
380000.00000000006,118.0,4.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,749,10249,3724,2738,4593,1,15,9,1,0,0,1,0
420000.0,188.0,4.0,4.0,10.0,3.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1081,10399,5487,1367,5897,0,3,5,0,0,1,0,0
550000.0,198.0,3.0,9.0,9.0,3.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1857,9850,6207,521,6019,1,6,0,1,0,0,0,0
440000.0,260.0,4.0,18.0,18.0,3.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2892,9014,7057,699,6119,0,0,0,0,1,0,1,0
450000.0,130.0,3.0,3.0,12.0,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,608,9829,4587,1852,4811,1,11,8,1,1,1,1,1
279999.99999999994,111.0,3.0,3.0,9.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,485,10653,3951,2681,5099,1,29,9,0,1,1,0,1
520000.0,280.0,5.0,4.0,5.0,3.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,438,10068,4226,2233,4765,1,19,8,1,0,1,1,1
200000.0000000001,83.0,3.0,3.0,4.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
400000.00000000006,76.0,2.0,10.0,16.0,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,663,9774,4603,1831,4775,1,8,9,1,1,1,1,1
365000.0,144.0,3.0,2.0,5.0,2.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,986,10678,5352,1675,6011,0,1,3,0,0,1,0,0
280000.0,123.0,3.0,6.0,8.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
600000.0,94.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,342,10613,4682,2080,5526,1,16,2,1,0,1,1,0
159000.0,110.0,3.0,17.0,18.0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,3890,11357,8265,2543,8382,0,0,4,1,0,0,0,0
400000.0,113.0,3.0,4.0,13.0,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,182,10251,4413,2116,5052,1,21,6,1,1,1,1,1
