source,id,price,area,rooms,floor,storeys,building_type,condition,bathroom_count,new_building,F_Balcony,F_Internet,F_Security,F_Elevator,F_Air Conditioner,F_Heating System,F_Furniture,latitude,longitude,coordinates
myrealty,142533,339000.0,100.0,3.0,2.0,6.0,Stone,New/Excellent Condition,2.0,0,0,1,0,0,1,1,1,44.517821617617976,40.177431841441944,"(40.177431841441944, 44.517821617617976)"
myrealty,142530,295000.0,86.0,3.0,4.0,6.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,142529,90000.0,76.0,3.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,1,1,44.437979600000006,40.173225450000004,"(40.173225450000004, 44.437979600000006)"
myrealty,142528,100000.0,77.0,3.0,9.0,9.0,Panel,New/Excellent Condition,1.0,0,1,1,0,1,1,1,1,44.47141904225626,40.14899286446672,"(40.14899286446672, 44.47141904225626)"
myrealty,142527,158000.0,71.0,3.0,12.0,14.0,Panel,New/Excellent Condition,1.0,0,0,1,0,1,1,1,1,44.51344849450384,40.1767382062846,"(40.1767382062846, 44.51344849450384)"
myrealty,142526,145000.0,95.0,5.0,1.0,3.0,Stone,New/Excellent Condition,1.0,0,1,1,0,0,0,1,1,44.48805998349331,40.17599452142183,"(40.17599452142183, 44.48805998349331)"
myrealty,142521,190000.0,85.0,3.0,8.0,10.0,Panel,New/Excellent Condition,1.0,0,0,1,0,1,1,1,1,44.51488777979646,40.16624129129846,"(40.16624129129846, 44.51488777979646)"
myrealty,142518,87000.0,44.0,2.0,1.0,4.0,Stone,New/Excellent Condition,1.0,0,1,0,0,0,0,1,0,44.51344849450384,40.1767382062846,"(40.1767382062846, 44.51344849450384)"
myrealty,142517,82000.0,40.0,2.0,1.0,4.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,1,0,44.50905795104563,40.15661646921138,"(40.15661646921138, 44.50905795104563)"
myrealty,142516,230107.0,100.0,3.0,5.0,5.0,Stone,Good Condition,1.0,0,0,1,0,0,1,1,0,44.525275644939626,40.18489525304254,"(40.18489525304254, 44.525275644939626)"
myrealty,142508,150000.0,80.0,3.0,2.0,5.0,Stone,Good Condition,1.0,0,0,1,0,0,0,1,1,44.499155086504345,40.19562050194883,"(40.19562050194883, 44.499155086504345)"
myrealty,142504,105000.0,80.0,3.0,1.0,5.0,Stone,New/Excellent Condition,1.0,0,1,1,0,0,0,1,0,44.468463099999994,40.199323,"(40.199323, 44.468463099999994)"
myrealty,142500,295.0,86.0,3.0,4.0,6.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,142499,300000.0,97.0,3.0,6.0,15.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
myrealty,142489,355000.0,106.0,3.0,5.0,5.0,Stone,New/Excellent Condition,2.0,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
myrealty,142480,860000.0,120.0,3.0,6.0,10.0,Monolit,New/Excellent Condition,2.0,0,0,1,0,1,1,0,1,44.511512091954756,40.17739277146087,"(40.17739277146087, 44.511512091954756)"
myrealty,142452,169000.0,65.0,3.0,7.0,15.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,1,1,1,44.50409202665325,40.17429211194108,"(40.17429211194108, 44.50409202665325)"
myrealty,142451,170000.0,66.0,3.0,10.0,15.0,Monolit,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.50409202665325,40.17429211194108,"(40.17429211194108, 44.50409202665325)"
myrealty,142450,295000.0,86.0,3.0,4.0,6.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,142437,140000.0,30.0,2.0,2.0,4.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,142418,460000.0,90.0,2.0,10.0,17.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,1,1,1,1,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,142413,65000.0,50.0,1.0,8.0,9.0,Panel,Needs Renovation/Repair,1.0,0,1,0,0,1,0,0,0,44.537309155929435,40.21296434280941,"(40.21296434280941, 44.537309155929435)"
myrealty,142389,464000.0,116.0,3.0,16.0,18.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,1,1,1,1,44.51240035,40.1775186,"(40.1775186, 44.51240035)"
myrealty,142387,155000.0,62.0,2.0,3.0,5.0,Stone,Needs Renovation/Repair,1.0,0,1,0,0,0,0,0,0,44.48842560030741,40.19502146089586,"(40.19502146089586, 44.48842560030741)"
myrealty,142384,310000.0,81.0,2.0,4.0,9.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,0,1,1,1,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,142383,255000.0,205.0,6.0,3.0,3.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.5308931,40.19180365,"(40.19180365, 44.5308931)"
myrealty,142382,255000.0,208.0,6.0,3.0,3.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.5308931,40.19180365,"(40.19180365, 44.5308931)"
myrealty,142380,255000.0,208.0,6.0,3.0,3.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.5308931,40.19180365,"(40.19180365, 44.5308931)"
myrealty,142377,245000.0,67.0,3.0,4.0,5.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,1,1,1,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,142376,245000.0,67.0,3.0,4.0,5.0,Monolit,New/Excellent Condition,1.0,1,0,1,1,1,1,1,1,44.51046206679187,40.1942701013597,"(40.1942701013597, 44.51046206679187)"
myrealty,142373,115000.0,77.0,3.0,3.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.57111460185527,40.2061998983339,"(40.2061998983339, 44.57111460185527)"
myrealty,142359,150000.0,74.0,2.0,7.0,7.0,Stone,Good Condition,1.0,0,0,1,0,0,0,1,1,44.44736525,40.2167556,"(40.2167556, 44.44736525)"
myrealty,142358,180000.0,75.0,2.0,5.0,5.0,Stone,Needs Renovation/Repair,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
myrealty,142357,257000.0,92.0,3.0,6.0,8.0,Stone,New/Excellent Condition,2.0,0,0,1,0,1,0,1,1,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
myrealty,142348,665000.0,131.0,4.0,7.0,17.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
myrealty,142339,230000.0,113.0,3.0,5.0,5.0,Monolit,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.5129618594638,40.19399679221862,"(40.19399679221862, 44.5129618594638)"
myrealty,142338,205000.0,64.0,3.0,8.0,17.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
myrealty,142337,169000.0,56.0,2.0,9.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,1,1,1,44.48023076128606,40.14596510603376,"(40.14596510603376, 44.48023076128606)"
myrealty,142307,160000.0,56.0,2.0,3.0,17.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,1,1,1,44.5273774,40.17699785,"(40.17699785, 44.5273774)"
myrealty,142306,275000.0,73.0,3.0,7.0,17.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.5273774,40.17699785,"(40.17699785, 44.5273774)"
myrealty,142296,185000.0,60.0,2.0,3.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,142292,230000.0,113.0,3.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.5129618594638,40.19399679221862,"(40.19399679221862, 44.5129618594638)"
myrealty,142291,370000.0,103.0,3.0,5.0,13.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,0,1,1,1,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
myrealty,142290,229000.0,81.0,4.0,4.0,5.0,Stone,Good Condition,1.0,0,0,1,0,0,1,1,1,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
myrealty,142288,267000.0,62.0,2.0,5.0,18.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.50439786901182,40.18091474247,"(40.18091474247, 44.50439786901182)"
myrealty,142279,70000.0,49.0,2.0,6.0,14.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,0,0,0,0,44.44610884211748,40.174334819908324,"(40.174334819908324, 44.44610884211748)"
myrealty,142274,310000.0,109.0,3.0,6.0,18.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.51811462379455,40.166993360178346,"(40.166993360178346, 44.51811462379455)"
myrealty,142272,160000.0,71.0,3.0,7.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.4567380668362,40.166016462777485,"(40.166016462777485, 44.4567380668362)"
myrealty,142267,242500.0,51.0,2.0,8.0,15.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
myrealty,142262,305000.0,122.0,3.0,8.0,15.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,0,1,1,0,44.52706263472466,40.205140244623664,"(40.205140244623664, 44.52706263472466)"
myrealty,142260,390000.0,156.0,3.0,13.0,16.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,1,1,0,44.48439985,40.14520375,"(40.14520375, 44.48439985)"
myrealty,142259,87000.0,54.0,2.0,14.0,18.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,0,0,0,0,44.4567380668362,40.166016462777485,"(40.166016462777485, 44.4567380668362)"
myrealty,142258,140000.0,55.0,2.0,8.0,16.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,1,1,1,44.46234708546167,40.1906722427931,"(40.1906722427931, 44.46234708546167)"
myrealty,142238,170000.0,60.0,2.0,6.0,12.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.482691873318714,40.181589956787796,"(40.181589956787796, 44.482691873318714)"
myrealty,142209,76000.0,39.0,1.0,2.0,5.0,Stone,Needs Renovation/Repair,1.0,0,0,0,0,0,0,1,0,44.52432870986529,40.20080526689522,"(40.20080526689522, 44.52432870986529)"
myrealty,142204,210000.0,89.0,3.0,11.0,16.0,Monolit,New/Excellent Condition,2.0,0,0,1,0,1,1,1,1,44.4790618,40.2134186,"(40.2134186, 44.4790618)"
myrealty,142198,950000.0,140.0,3.0,4.0,16.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,142189,188000.0,39.0,1.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.51642634119875,40.18161375666288,"(40.18161375666288, 44.51642634119875)"
myrealty,142163,275000.0,75.0,3.0,1.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
myrealty,142160,156000.0,81.0,3.0,4.0,9.0,Panel,New/Excellent Condition,1.0,0,1,1,0,1,1,1,1,44.49633619872418,40.22328636163789,"(40.22328636163789, 44.49633619872418)"
myrealty,142137,340000.0,85.0,3.0,4.0,4.0,Stone,Good Condition,1.0,0,0,1,0,0,1,1,1,44.5180200101794,40.18203709652422,"(40.18203709652422, 44.5180200101794)"
myrealty,142134,227000.0,81.0,3.0,5.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,142133,600000.0,180.0,4.0,5.0,5.0,Stone,New/Excellent Condition,2.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,142124,110000.0,36.0,1.0,11.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,1,1,0,44.50409202665325,40.17429211194108,"(40.17429211194108, 44.50409202665325)"
myrealty,142117,310000.0,108.0,4.0,2.0,5.0,Stone,Good Condition,1.0,0,0,1,0,0,0,1,1,44.51642634119875,40.18161375666288,"(40.18161375666288, 44.51642634119875)"
myrealty,142112,360000.0,103.0,3.0,9.0,12.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.499155086504345,40.19562050194883,"(40.19562050194883, 44.499155086504345)"
myrealty,142110,76000.0,44.0,2.0,7.0,9.0,Panel,Good Condition,1.0,0,0,0,0,1,1,0,0,44.49141207406966,40.19293930149094,"(40.19293930149094, 44.49141207406966)"
myrealty,142108,615000.0,99.0,3.0,4.0,14.0,Monolit,Needs Renovation/Repair,2.0,1,0,0,1,1,0,0,0,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,142077,210000.0,89.0,3.0,11.0,16.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,1,0,0,1,44.4790618,40.2134186,"(40.2134186, 44.4790618)"
myrealty,142076,225000.0,83.0,3.0,5.0,10.0,Panel,Good Condition,1.0,0,0,1,0,1,0,1,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
myrealty,142050,430000.0,89.0,3.0,10.0,10.0,Monolit,New/Excellent Condition,2.0,0,0,1,0,1,1,1,1,44.525275644939626,40.18489525304254,"(40.18489525304254, 44.525275644939626)"
myrealty,142037,90000.0,60.0,3.0,1.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.465297969928955,40.20902734145039,"(40.20902734145039, 44.465297969928955)"
myrealty,142036,400000.0,77.0,3.0,4.0,10.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,"(40.16624129129846, 44.51488777979646)"
myrealty,142015,310000.0,81.0,3.0,4.0,9.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,142004,155000.0,80.0,3.0,2.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.50264037003831,40.20040397660547,"(40.20040397660547, 44.50264037003831)"
myrealty,141960,235000.0,77.0,3.0,4.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.51240035,40.1775186,"(40.1775186, 44.51240035)"
myrealty,141959,310000.0,130.0,4.0,6.0,14.0,Monolit,Good Condition,2.0,1,0,0,0,0,0,0,0,44.50777117033231,40.21015348895229,"(40.21015348895229, 44.50777117033231)"
myrealty,141958,450000.0,124.0,3.0,5.0,18.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,0,1,1,44.489355959454166,40.21403837276494,"(40.21403837276494, 44.489355959454166)"
myrealty,141949,450000.0,124.0,3.0,8.0,15.0,Monolit,New/Excellent Condition,3.0,0,0,1,0,1,1,1,1,44.489355959454166,40.21403837276494,"(40.21403837276494, 44.489355959454166)"
myrealty,141931,235000.0,76.0,3.0,7.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.499155086504345,40.19562050194883,"(40.19562050194883, 44.499155086504345)"
myrealty,141918,82000.0,46.0,2.0,4.0,10.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.540113895211135,40.20184705758445,"(40.20184705758445, 44.540113895211135)"
myrealty,141917,240000.0,45.0,2.0,6.0,15.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,141914,86500.0,47.0,1.0,3.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.520265311668524,40.1995721688172,"(40.1995721688172, 44.520265311668524)"
myrealty,141888,1117000.0,203.0,4.0,17.0,21.0,Monolit,Good Condition,3.0,0,0,0,0,1,0,1,0,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
myrealty,141883,236000.0,83.0,3.0,5.0,7.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.53194205401087,40.16157204361941,"(40.16157204361941, 44.53194205401087)"
myrealty,141851,165000.0,54.0,2.0,3.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.48842560030741,40.19502146089586,"(40.19502146089586, 44.48842560030741)"
myrealty,141848,235000.0,65.0,2.0,14.0,16.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
myrealty,141844,74000.0,50.0,1.0,5.0,5.0,Stone,Needs Renovation/Repair,1.0,0,1,0,0,0,0,0,0,44.49857435,40.209585149999995,"(40.209585149999995, 44.49857435)"
myrealty,141829,115000.0,46.0,2.0,15.0,16.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.42128610507695,40.1879233237781,"(40.1879233237781, 44.42128610507695)"
myrealty,141826,115000.0,89.0,2.0,16.0,16.0,Panel,Good Condition,1.0,0,0,0,0,0,0,1,0,44.42128610507695,40.1879233237781,"(40.1879233237781, 44.42128610507695)"
myrealty,141821,295000.0,60.0,3.0,6.0,8.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.517821617617976,40.177431841441944,"(40.177431841441944, 44.517821617617976)"
myrealty,141812,276000.0,94.0,3.0,7.0,12.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
myrealty,141808,189000.0,84.0,4.0,11.0,14.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.519038948459674,40.17136765837956,"(40.17136765837956, 44.519038948459674)"
myrealty,141806,215000.0,71.0,3.0,3.0,5.0,Other,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125,"(40.180107053322125, 44.499472776670245)"
myrealty,141805,239000.0,40.0,2.0,3.0,20.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.51166722152143,40.182206184659805,"(40.182206184659805, 44.51166722152143)"
myrealty,141804,370000.0,126.0,4.0,10.0,14.0,Monolit,New/Excellent Condition,3.0,1,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931,"(40.19994302020931, 44.49844424700246)"
myrealty,141785,410000.0,161.0,5.0,4.0,5.0,Stone,New/Excellent Condition,2.0,0,0,1,0,0,1,1,1,44.51808492499669,40.187096641397815,"(40.187096641397815, 44.51808492499669)"
myrealty,141777,119000.0,71.0,3.0,5.0,14.0,Panel,Good Condition,1.0,0,0,1,0,0,0,1,0,44.499155086504345,40.19562050194883,"(40.19562050194883, 44.499155086504345)"
myrealty,141769,459000.0,120.0,3.0,8.0,16.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.499437857296144,40.19210576699806,"(40.19210576699806, 44.499437857296144)"
myrealty,141763,145000.0,51.0,2.0,11.0,16.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,1,1,0,0,0,44.493826561382456,40.140887872078665,"(40.140887872078665, 44.493826561382456)"
myrealty,141715,210000.0,62.0,2.0,5.0,6.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,0,1,0,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,141705,87000.0,52.0,1.0,9.0,12.0,Other,New/Excellent Condition,1.0,0,1,0,0,0,0,1,0,44.48028805,40.20511795,"(40.20511795, 44.48028805)"
myrealty,141682,144000.0,72.0,3.0,9.0,11.0,Panel,Good Condition,1.0,0,0,0,0,1,0,1,0,44.493826561382456,40.140887872078665,"(40.140887872078665, 44.493826561382456)"
myrealty,141679,250000.0,100.0,3.0,15.0,17.0,Monolit,New/Excellent Condition,2.0,0,0,1,0,0,1,1,1,44.5902935,40.18955105,"(40.18955105, 44.5902935)"
myrealty,141674,183000.0,76.0,2.0,2.0,14.0,Monolit,Needs Renovation/Repair,1.0,0,0,0,0,0,0,0,0,44.50164222859443,40.19625902492543,"(40.19625902492543, 44.50164222859443)"
myrealty,141671,110000.0,36.0,1.0,11.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,1,1,1,1,1,0,44.50409202665325,40.17429211194108,"(40.17429211194108, 44.50409202665325)"
myrealty,141670,130000.0,75.0,3.0,5.0,5.0,Stone,Good Condition,1.0,0,1,0,0,0,0,0,0,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
myrealty,141669,121052.0,76.0,3.0,4.0,5.0,Stone,New/Excellent Condition,1.0,0,1,0,0,0,0,0,1,44.46234708546167,40.1906722427931,"(40.1906722427931, 44.46234708546167)"
myrealty,141667,111756.0,75.0,3.0,7.0,9.0,Panel,Good Condition,1.0,0,1,0,0,1,0,1,0,44.49633619872418,40.22328636163789,"(40.22328636163789, 44.49633619872418)"
myrealty,141666,78000.0,56.0,2.0,3.0,4.0,Stone,New/Excellent Condition,1.0,0,1,0,0,0,0,0,1,44.48028805,40.20511795,"(40.20511795, 44.48028805)"
myrealty,141648,390000.0,112.0,3.0,2.0,6.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.51046206679187,40.1942701013597,"(40.1942701013597, 44.51046206679187)"
myrealty,141644,155000.0,64.0,2.0,7.0,10.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
myrealty,141642,140000.0,55.0,2.0,2.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.50409202665325,40.17429211194108,"(40.17429211194108, 44.50409202665325)"
myrealty,141639,125000.0,94.0,4.0,4.0,10.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.520763913503885,40.21468380779327,"(40.21468380779327, 44.520763913503885)"
myrealty,141638,320000.0,187.0,4.0,5.0,5.0,Stone,Good Condition,2.0,0,0,0,0,0,0,0,0,44.51344849450384,40.1767382062846,"(40.1767382062846, 44.51344849450384)"
myrealty,141625,250000.0,62.0,2.0,16.0,17.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,1,1,0,0,0,44.499563346657254,40.184340543260134,"(40.184340543260134, 44.499563346657254)"
myrealty,141564,125000.0,76.0,3.0,2.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.5197902,40.1991886,"(40.1991886, 44.5197902)"
myrealty,141561,201000.0,153.0,5.0,1.0,6.0,Stone,New/Excellent Condition,3.0,0,0,0,0,0,0,0,0,44.52706263472466,40.205140244623664,"(40.205140244623664, 44.52706263472466)"
myrealty,141545,215000.0,46.0,2.0,2.0,6.0,Monolit,New/Excellent Condition,1.0,1,0,1,1,1,1,1,1,44.51406057333508,40.190047324583134,"(40.190047324583134, 44.51406057333508)"
myrealty,141535,228000.0,91.0,3.0,9.0,11.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.527093186775616,40.209566023035784,"(40.209566023035784, 44.527093186775616)"
myrealty,141494,225000.0,83.0,3.0,2.0,4.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,0,1,1,0,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,141484,190000.0,65.0,2.0,4.0,12.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.47869465,40.21427165,"(40.21427165, 44.47869465)"
myrealty,141481,155000.0,63.0,2.0,15.0,16.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.51872985,40.204131149999995,"(40.204131149999995, 44.51872985)"
myrealty,141469,163000.0,47.0,2.0,8.0,10.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
myrealty,141462,215000.0,77.0,2.0,3.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.51240035,40.1775186,"(40.1775186, 44.51240035)"
myrealty,141460,178000.0,89.0,3.0,11.0,13.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,0,1,1,1,44.49844424700246,40.19994302020931,"(40.19994302020931, 44.49844424700246)"
myrealty,141408,173000.0,80.0,3.0,3.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.499155086504345,40.19562050194883,"(40.19562050194883, 44.499155086504345)"
myrealty,141407,230000.0,75.0,3.0,2.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.50409202665325,40.17429211194108,"(40.17429211194108, 44.50409202665325)"
myrealty,141403,750000.0,115.0,3.0,12.0,16.0,Monolit,New/Excellent Condition,2.0,0,0,1,0,1,1,1,1,44.50439786901182,40.18091474247,"(40.18091474247, 44.50439786901182)"
myrealty,141400,139000.0,60.0,2.0,4.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.499155086504345,40.19562050194883,"(40.19562050194883, 44.499155086504345)"
myrealty,141398,152000.0,64.0,2.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.51240035,40.1775186,"(40.1775186, 44.51240035)"
myrealty,141388,160000.0,68.0,2.0,7.0,10.0,Other,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.50384769146143,40.19855807840442,"(40.19855807840442, 44.50384769146143)"
myrealty,141378,900000.0,150.0,4.0,12.0,14.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,141377,125000.0,71.0,2.0,6.0,9.0,Panel,New/Excellent Condition,1.0,0,1,1,0,1,1,1,1,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
myrealty,141374,690000.0,110.0,3.0,14.0,15.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,1,1,1,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
