,source,webpage,success,error,skipped
1574,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d44376,True,,
1575,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-center-yerevan-d116857,True,,
1576,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d104527,True,,
1577,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117779,True,,
1578,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117780,True,,
1579,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d117781,True,,
1580,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d117775,True,,
1581,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117773,True,,
1582,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d108856,True,,
1583,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d116474,False,invalid literal for int() with base 10: '',
1584,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d117776,True,,
1585,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d79133,True,,
1586,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d81181,True,,
1587,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d85825,True,,
1588,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d90703,True,,
1589,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d96415,True,,
1590,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d115325,True,,
1591,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d107306,True,,
1592,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d112562,True,,
1593,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d95763,True,,
1594,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d103048,True,,
1595,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d103100,True,,
1596,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d108000,True,,
1597,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-shengavit-yerevan-d115309,True,,
1598,bnakaran,https://www.bnakaran.com/en/apartment-for-vacation-in-downtown-yerevan-d108966,True,,
1599,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-center-yerevan-d103249,True,,
1600,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d111513,True,,
1601,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d112558,True,,
1602,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d112824,True,,
1603,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d112507,True,,
1604,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117763,False,'BnakaranApartmentScraper' object has no attribute 'area',
1605,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d110016,True,,
1606,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-arabkir-yerevan-d115833,True,,
1607,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d110631,True,,
1608,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d116353,True,,
1609,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-center-yerevan-d117759,True,,
1610,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d95762,True,,
1611,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d115339,True,,
1612,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d116022,True,,
1613,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d116177,True,,
1614,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d116354,True,,
1615,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d116384,True,,
1616,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d116408,True,,
1617,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-center-yerevan-d116409,True,,
1618,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-malatia-sebastia-yerevan-d116625,True,,
1619,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d116654,True,,
1620,bnakaran,https://www.bnakaran.com/en/apartment-for-office-for-sale-in-downtown-yerevan-d110638,False,'BnakaranApartmentScraper' object has no attribute 'rooms',
1621,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117757,True,,
1622,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-shengavit-yerevan-d117756,False,invalid literal for int() with base 10: 'semi-basement',
1623,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d101916,True,,
1624,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-erebouni-yerevan-d115715,True,,
1625,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d92432,True,,
1626,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d98280,True,,
1627,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d103049,True,,
1628,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d103128,True,,
1629,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d107492,True,,
1630,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-center-yerevan-d111422,True,,
1631,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d112500,True,,
1632,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d112638,True,,
1633,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d114328,True,,
1634,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-davtashen-yerevan-d115250,True,,
1635,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d117512,True,,
1636,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117753,True,,
1637,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d94155,True,,
1638,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d110741,True,,
1639,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d58973,True,,
1640,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d63098,True,,
1641,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117745,True,,
1642,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-ajapnyak-yerevan-d116885,True,,
1643,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d106631,True,,
1644,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d117746,True,,
1645,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d110053,True,,
1646,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-center-yerevan-d117747,True,,
1647,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d13864,True,,
1648,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d57278,True,,
1649,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d77300,True,,
1650,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d92779,True,,
1651,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d95334,True,,
1652,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d111479,True,,
1653,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d114046,False,invalid literal for int() with base 10: '',
1654,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d113412,True,,
1655,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d115054,True,,
1656,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d115783,True,,
1657,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-davtashen-yerevan-d115550,True,,
1658,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117102,False,'DataFrame' object is not callable,
1659,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d111666,True,,
1660,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d111671,True,,
1661,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d112234,True,,
1662,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d115149,True,,
1663,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d107969,False,invalid literal for int() with base 10: '',
1664,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d117736,True,,
1665,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-davtashen-yerevan-d111991,True,,
1666,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117737,True,,
1667,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d86048,False,invalid literal for int() with base 10: '',
1668,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d114317,True,,
1669,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d108764,True,,
1670,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117448,True,,
1671,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-malatia-sebastia-yerevan-d117738,True,,
1672,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117619,True,,
1673,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-center-yerevan-d117735,True,,
1674,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d100000,True,,
1675,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-center-yerevan-d103989,True,,
1676,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d105468,True,,
1677,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d107962,True,,
1678,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d115060,True,,
1679,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d115148,True,,
1680,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d116906,True,,
1681,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d77737,True,,
1682,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d103671,True,,
1683,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d116472,True,,
1684,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d18344,True,,
1685,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-nor-nork-yerevan-d105437,True,,
1686,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d117701,True,,
1687,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d78649,True,,
1688,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d88836,True,,
1689,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d82785,True,,
1690,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d109255,True,,
1691,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d114392,False,invalid literal for int() with base 10: '',
1692,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d114614,True,,
1693,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d115004,True,,
1694,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d80741,True,,
1695,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d90706,True,,
1696,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d107131,True,,
1697,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d115155,True,,
1698,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d117732,True,,
1699,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d94819,True,,
1700,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d99953,True,,
1701,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d100716,True,,
1702,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d105993,True,,
1703,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d114629,True,,
1704,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d113523,True,,
1705,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-center-yerevan-d115657,True,,
1706,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d117729,True,,
1707,bnakaran,https://www.bnakaran.com/en/apartment-for-vacation-in-arabkir-yerevan-d109005,True,,
1708,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-ajapnyak-yerevan-d107278,True,,
1709,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d95741,True,,
1710,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-davtashen-yerevan-d117681,True,,
1711,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d113560,True,,
1712,bnakaran,https://www.bnakaran.com/en/apartment-for-vacation-in-downtown-yerevan-d1047,True,,
1713,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d117728,True,'BnakaranApartmentScraper' object has no attribute 'soup',
1714,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d116679,True,,
1715,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117710,True,,
1716,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d31682,True,,
1717,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-kanaker-zeytun-yerevan-d114691,True,,
1718,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d109840,True,,
1719,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d96959,True,,
1720,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d98282,True,,
1721,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d99661,True,,
1722,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d111447,True,,
1723,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d111909,True,,
1724,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d112261,True,,
1725,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d115045,True,,
1726,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d116587,True,,
1727,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d115604,True,,
1728,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-davtashen-yerevan-d117726,True,,
1729,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d83934,True,,
1730,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d84982,True,,
1731,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d93250,True,,
1732,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d105315,True,,
1733,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-center-yerevan-d109392,True,,
1734,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d116639,False,invalid literal for int() with base 10: '',
1735,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-nor-nork-yerevan-d116774,False,invalid literal for int() with base 10: '',
1736,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d13316,True,,
1737,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d73499,True,,
1738,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117717,True,,
1739,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-arabkir-yerevan-d117293,True,,
1740,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d117718,True,,
